X,Y
11.499936434675488,742.0000456901608
11.500021757386868,771.9999642539462
11.500064608936183,1040.4999353907324
8.499998945958225,225.9999995274436
6.884605373340053,425.49999130540783
12.9999518141047,683.5000544701629
17.657875219492936,713.500030222359
6.999932430034651,1061.4999729722556
15.999841807527748,1177.0001150490214
30.99999196609549,740.4999967869344
37.67919537980949,1028.2613518650237
29.39281056361804,420.9999983669681
17.500001469520523,1091.5000030236629
18.99999248281745,1141.000008925957
37.00002453792857,1178.5000204223063
30.999981944785667,269.4999474690229
41.12511074706251,245.12511653299612
32.500004474676416,288.02172067005966
41.49982106210955,899.4998824123509
35.921903934337685,939.8153678519436
23.499981447785323,1117.00002724843
48.2958928522433,867.2959490494086
52.00005253567247,695.499982191265
48.54113033467043,974.8272119807152
47.64472597584889,1112.5834508813878
56.49996298368287,1162.0000259114584
58.00003047588848,1193.5000886562402
62.10859657196378,581.8914031127136
67.00020542301232,934.0001283904523
47.50002114642662,1075.0000623815845
65.50001651067558,1121.500023342954
62.500164693569054,16.64276914140686
65.49999422741507,606.9999962253382
59.49999799259105,995.5000435637686
52.60003989325257,1085.499899008081
68.49996143924457,500.5001857931263
61.76538988071919,1037.8415827574636
71.49998928498513,1165.0000026790858
68.49995523115001,630.999950070023
74.49999977701904,44.49999984242925
86.92215765651537,823.8492252163
77.87813744059491,889.3483990000767
91.00002226523804,1190.6153954359245
85.00015512269277,153.99990304650268
90.9997127887101,1084.0002333547052
82.05811624817977,1009.3632187917876
92.50001824955936,944.4999900141534
80.50027923250263,981.999742831428
102.99999963340922,510.999999853914
98.49997054858832,1031.4999497597703
104.49994156926452,1063.000063046105
89.5000435311926,1146.9999891167786
89.49988835226225,8.500151050416417
99.9999611824238,840.9999495360761
101.49987723630754,992.5000587140688
102.99996205169604,877.0000242869307
113.5000134978196,1087.8571492247122
110.36415374421846,587.0677612318796
115.00084801992794,955.0003709941532
101.6406088717724,1120.0000406940678
109.00002273786323,1142.4999462578694
113.4999311114882,806.4999738675031
107.49999973290817,931.0000005927244
105.83621906489265,207.43668502458968
113.50000238336874,1036.0000100428124
122.6829586239336,1178.6828702579378
120.96630086610956,876.5398734766432
114.99998008516556,1100.4999878807644
128.10904262297186,987.7188629957504
120.99996372650436,1008.9999170890104
116.4999899627204,469.00000909505513
114.99999948451683,852.9999772599518
128.31185776172288,953.91809032416
129.99999025804297,1115.4999376461278
131.49998540946518,631.0000638306469
125.74123160940648,693.1964925333027
132.66664317030646,923.6333416124808
129.9999754358543,1136.724977691884
130.00007266681956,443.50015797276143
139.14904177288156,879.7516556030632
136.6000405050262,902.5001128587986
137.49997201628872,834.999918049266
141.9999365737832,1094.4998952147866
133.00000715381947,824.4999284568627
141.99999419271367,1061.5000039541133
152.18571837046574,1151.6950818037103
129.9936820404106,792.970982408056
142.7591029461031,971.264912794403
154.74726516962858,848.0053434157321
145.21356590567942,926.5488150165714
148.7825989431882,1041.9999776459483
152.49999824561905,1060.0000028841075
158.49997125106628,935.4999761797498
163.06545914791846,1025.861112028634
153.25624735639866,150.012936023804
170.49994386072086,563.4999823589994
146.50001692752113,766.0000568280993
158.49998857914238,867.0997574700782
166.00000157584697,902.499996476844
154.00020007854704,1105.0000928879936
158.12498149423942,655.000027727687
148.00007054694822,755.500121635122
169.4500152515534,818.5000285944745
157.0000203675562,986.5000481479668
165.99984221066575,800.4998143722746
167.4999858248658,996.999997274791
171.44818620206314,1052.4689295375474
169.00001060967412,242.4999839029932
158.85106898723672,273.99999641316793
161.5001381449601,679.0001511009425
154.37090190590686,720.5174416520526
167.49994778622602,777.9999417613111
169.05045546044323,890.8655930650166
168.99999502448986,959.5000008473578
165.99999143235743,1191.9999804128322
177.99993750022412,96.99996093776384
152.17880048178972,693.7650643018266
179.50010546437764,848.5000512203032
189.9999363669176,928.0001727141852
185.50000444476575,1002.9999959729732
185.34938499471883,221.21832583695783
180.01427970305352,526.9856967111864
173.5000017632877,621.9999843502566
182.4999656518262,671.5000036537156
179.500062293152,752.4999702078549
193.00001673980904,962.5000120017522
196.83571870199088,798.2629410620215
185.89142061894773,860.8914214761131
182.9444678449936,890.0555439935986
184.7104807487372,570.2895256466145
206.50002490702192,716.5000312657146
182.4999438698789,803.4999883502094
195.5508504309762,922.44323681245
194.13075335686744,190.0151779674233
186.3888214356633,298.6111324831586
199.00000936651676,731.5000209383511
199.0001357558644,115.00021721083677
200.4999916024909,595.000028190912
191.49999239253765,692.4999923926458
211.000085927286,857.4998685642104
193.0000662180084,609.9999185006975
204.8678118024916,833.6839131939842
203.23526704417148,875.7646892584817
206.500005708795,971.5000057115732
204.9999996286433,1000.2999760384348
194.65434365109007,455.7351609016994
203.50001838027447,554.4999426971452
