X,Y
821.65087890625,1664.770751953125
824.4286499023438,1655.8546142578125
838.9925537109375,1647.0821533203125
849.4659423828125,1656.228271484375
837.2963256835938,1716.949951171875
342.1477966308594,875.0924682617188
614.587890625,873.0252685546875
829.113525390625,1117.2564697265625
830.820556640625,1130.4876708984375
843.2443237304688,1125.3836669921875
822.2841186523438,1123.5928955078125
850.0784301757812,1134.8055419921875
841.4564208984375,1141.2447509765625
850.9478149414062,1150.666748046875
838.2515258789062,1150.2552490234375
825.1116943359375,1149.448486328125
840.8822631835938,1161.8660888671875
829.0540771484375,1165.9053955078125
842.3092651367188,1176.6539306640625
827.26025390625,1178.198974609375
850.7637939453125,1192.72509765625
837.0171508789062,1197.534912109375
829.629638671875,1199.2401123046875
819.2327880859375,1203.65380859375
833.1632080078125,1210.787841796875
850.1210327148438,1210.5750732421875
831.8827514648438,1221.048583984375
848.0326538085938,1223.6693115234375
820.9406127929688,1229.878173828125
844.6886596679688,1234.02490234375
828.5925903320312,1237.739501953125
841.852783203125,1244.955810546875
822.7146606445312,1249.554443359375
832.35888671875,1253.3392333984375
820.5659790039062,1263.3470458984375
840.8736572265625,1266.3602294921875
833.6138916015625,1282.461181640625
826.8270263671875,1279.07080078125
840.6672973632812,1283.598388671875
853.7705078125,1281.69775390625
821.7767333984375,1290.00146484375
833.1572265625,1290.596435546875
837.6771240234375,1296.8531494140625
849.072265625,1302.681640625
831.3027954101562,1307.723876953125
841.2607421875,1317.2994384765625
823.32080078125,1316.6173095703125
853.7015991210938,1315.3330078125
827.6694946289062,1326.845947265625
841.349365234375,1328.8858642578125
854.0907592773438,1330.4747314453125
577.6717529296875,877.7210083007812
843.5341796875,872.2103271484375
832.9422607421875,882.2962646484375
845.7395629882812,884.1046142578125
825.9598388671875,892.8513793945312
839.1029663085938,896.9214477539062
819.0902709960938,899.6690063476562
829.1497192382812,904.4693603515624
835.3347778320312,906.585205078125
826.2467651367188,912.9388427734376
846.3516845703125,911.3486328125
842.4381103515625,925.391357421875
834.8728637695312,1112.41552734375
839.74267578125,939.6943359375
825.9803466796875,954.116943359375
838.9332885742188,953.6163940429688
847.720947265625,962.6682739257812
833.2854614257812,966.3770751953124
846.2152709960938,976.2801513671876
831.5625610351562,982.844482421875
842.5078125,989.4043579101562
852.4345703125,991.608642578125
826.3106689453125,1004.74951171875
841.2531127929688,1020.8671264648438
819.763671875,1041.437744140625
843.9479370117188,1038.5732421875
851.60791015625,1048.019775390625
835.3460693359375,1046.518798828125
828.1309814453125,1050.4674072265625
845.3987426757812,1053.43603515625
836.9391479492188,1062.4080810546875
825.6013793945312,1064.56005859375
842.6219482421875,1072.900634765625
853.2079467773438,1073.244384765625
826.7137451171875,1093.2554931640625
842.1234130859375,1103.1949462890625
826.1248168945312,930.64453125
2078.180419921875,1713.3956298828125
2094.287841796875,1710.247314453125
2099.63134765625,1691.5750732421875
2106.080322265625,1708.3836669921875
2115.123779296875,1717.2257080078125
2114.25634765625,1702.9742431640625
2113.97998046875,1686.1845703125
2135.176513671875,1688.4404296875
2136.439453125,1704.6695556640625
2122.763427734375,1699.9254150390625
2132.60107421875,1696.53271484375
2125.1376953125,1714.0074462890625
2118.505859375,1693.869140625
2127.986328125,1701.1795654296875
2183.20751953125,1688.1024169921875
2222.413818359375,1708.321533203125
2156.268798828125,1687.3409423828125
2208.97314453125,1705.481201171875
2167.7958984375,1682.6278076171875
2195.920166015625,1683.7899169921875
2172.247314453125,1691.8096923828125
2151.501953125,1704.982177734375
2233.56591796875,1687.01220703125
2227.798583984375,1704.1192626953125
2331.559814453125,1687.2977294921875
2222.61181640625,1684.753173828125
2187.36865234375,1705.0115966796875
2236.9228515625,1699.878173828125
2214.6748046875,1688.8731689453125
2144.091552734375,1690.6561279296875
2262.935302734375,1691.2171630859375
2262.77685546875,1697.448486328125
2262.053955078125,1707.7452392578125
2272.749267578125,1703.4249267578125
2161.509033203125,1715.30224609375
2373.334228515625,1689.9189453125
2276.824462890625,1686.967041015625
2288.57275390625,1691.5821533203125
2290.193603515625,1715.2181396484375
2293.440185546875,1704.1905517578125
2305.62841796875,1683.1888427734375
2301.360595703125,1692.607666015625
2307.82177734375,1712.397216796875
2306.315673828125,1698.4937744140625
2309.621826171875,1704.01806640625
2311.622314453125,1697.1920166015625
2318.84130859375,1711.15625
2315.484619140625,1692.6146240234375
2324.3095703125,1708.381103515625
2322.259521484375,1690.931396484375
2323.345458984375,1699.359619140625
2328.736083984375,1713.499755859375
2333.255126953125,1701.8856201171875
2337.51318359375,1709.53076171875
2340.1259765625,1691.1717529296875
2345.60107421875,1695.12744140625
2347.868408203125,1700.52978515625
2348.38232421875,1709.3167724609375
2356.95458984375,1701.272705078125
2351.472900390625,1703.868408203125
2359.746337890625,1692.10693359375
2361.4462890625,1704.842041015625
2363.291748046875,1711.0579833984375
2375.85498046875,1708.5955810546875
2373.85986328125,1702.0205078125
2371.978271484375,1713.8802490234375
2248.5439453125,1706.02294921875
2391.017822265625,1711.4930419921875
2397.31787109375,1689.1168212890625
2127.11083984375,1687.3502197265625
2383.27978515625,1708.659912109375
2386.18359375,1685.6666259765625
2387.911865234375,1699.2659912109375
2403.60498046875,1698.36279296875
2401.81396484375,1711.980224609375
2064.66748046875,1702.98681640625
2079.474853515625,1696.7303466796875
1721.809814453125,1699.2044677734375
1651.7294921875,1634.7889404296875
1668.5887451171875,1634.380126953125
1671.0538330078125,1646.3544921875
1660.1339111328125,1645.957763671875
1643.9356689453125,1658.82861328125
1670.1607666015625,1662.9921875
1650.0595703125,1666.7779541015625
1658.2703857421875,1671.068115234375
1781.6416015625,1688.173828125
1753.2215576171875,1681.6427001953125
1739.84912109375,1686.314697265625
1704.90576171875,1700.9007568359375
1771.558349609375,1712.5374755859375
1807.0313720703125,1698.3758544921875
1750.2315673828125,1703.2095947265625
1649.28662109375,1688.593017578125
1982.7921142578125,1692.4542236328125
1650.20556640625,1698.7100830078125
1687.1241455078125,1701.4937744140625
1709.4691162109375,1686.6187744140625
1716.23681640625,1713.0450439453125
1694.078369140625,1709.6932373046875
1651.3135986328125,1678.079833984375
1737.268310546875,1715.4498291015625
1660.4625244140625,1693.52294921875
1743.132568359375,1706.8162841796875
1761.6146240234375,1711.752685546875
1727.60009765625,1713.561767578125
1669.2647705078125,1705.79541015625
1748.6143798828125,1689.943115234375
1669.1981201171875,1688.587646484375
1741.793212890625,1696.7659912109375
1692.735595703125,1690.8150634765625
1757.628173828125,1704.7860107421875
1728.455322265625,1690.3416748046875
1769.0538330078125,1702.6573486328125
1733.1888427734375,1703.232421875
1714.7821044921875,1696.398681640625
1798.021484375,1710.885009765625
1793.0457763671875,1691.4979248046875
1814.21337890625,1713.9093017578125
1786.408447265625,1698.0916748046875
1816.8363037109373,1687.8634033203125
1824.0504150390625,1698.0496826171875
1828.6146240234373,1686.2523193359375
1826.0843505859373,1706.794189453125
1837.007568359375,1695.293212890625
1844.240234375,1705.12841796875
1854.5684814453125,1707.4052734375
1852.8201904296875,1685.729736328125
1849.2957763671875,1692.8316650390625
1856.278076171875,1697.61767578125
1865.1204833984373,1684.4312744140625
1859.2208251953125,1713.9482421875
1897.7059326171875,1695.414306640625
1870.2808837890625,1702.7413330078125
1871.2889404296875,1690.9403076171875
1882.9461669921875,1691.896484375
1870.0521240234373,1715.966796875
1909.567626953125,1704.011474609375
1925.0750732421875,1702.43310546875
1923.43505859375,1690.8973388671875
1931.0107421875,1710.7421875
1939.9183349609373,1692.26611328125
1942.9859619140625,1705.102294921875
1945.9105224609373,1710.9454345703125
1952.6175537109373,1695.5684814453125
1950.69189453125,1684.62548828125
1962.3565673828125,1681.8165283203125
1955.107177734375,1709.350341796875
1959.908935546875,1716.2127685546875
1962.585693359375,1698.169189453125
1970.494140625,1689.978271484375
1971.000244140625,1713.21337890625
1972.3941650390625,1697.1629638671875
1977.7393798828125,1706.093505859375
1770.36767578125,1689.044921875
2041.1812744140625,1691.289306640625
2040.75830078125,1701.36083984375
2027.9827880859373,1689.8023681640625
1996.059814453125,1688.51171875
2007.3289794921875,1705.7293701171875
2056.219482421875,1691.41650390625
2048.905029296875,1712.01708984375
