X,Y
847.259912109375,326.19136505126954
826.3419952392578,328.0318298339844
848.7669189453125,331.7431869506836
824.2284088134766,334.2526428222656
841.3575378417969,332.2425048828125
848.0222351074218,336.57395629882814
835.2845825195312,338.1356964111328
828.7262390136718,341.7123474121093
847.6030975341797,344.511474609375
838.7647369384765,345.3067932128906
839.6842559814453,351.1778579711914
836.1886932373046,358.504801940918
845.6137115478515,356.9247741699219
848.8833892822265,366.0541809082032
832.4333679199218,363.20382232666014
822.4166595458984,371.74836120605465
833.0459655761719,371.0322113037109
849.2151092529297,373.9600006103515
841.7119812011719,376.1026657104492
832.7950225830078,379.91002655029297
842.0598358154297,384.0103530883789
835.6815155029296,384.9434906005859
825.2828674316406,411.02086181640624
831.9910400390625,414.52220916748047
840.8485443115234,415.70758666992185
824.8814208984375,418.10856170654296
841.1359069824218,423.0457366943359
829.1963745117188,425.2877258300781
827.0109344482422,432.3544662475586
844.8365509033202,433.98582916259767
834.9296203613281,448.594400024414
825.5378570556641,448.82386474609376
821.6089416503906,458.56867065429685
830.9657379150391,459.34422302246094
835.4602478027343,461.1511993408203
842.5295043945313,456.8865173339844
827.2794128417969,463.3113220214844
826.5200469970703,468.6221618652344
818.8288024902344,471.2026153564453
831.172738647461,469.47460021972654
828.4851531982422,475.0541778564453
838.3869476318359,475.85914611816406
845.95751953125,471.45392150878905
829.8080902099609,480.94285583496094
845.4587463378906,484.5457061767578
837.5635101318359,484.41408691406247
825.577700805664,486.4754821777344
827.1292724609375,387.9896438598633
850.162954711914,383.8469573974609
843.3347839355469,395.2331909179687
841.4278869628906,389.970002746582
827.7147888183594,398.7993362426758
827.4604736328125,393.4164611816406
839.6262023925781,395.2204025268555
835.5744354248046,395.4243942260742
837.3943298339843,401.55151214599607
848.9232330322266,399.35556640625
835.1440917968749,389.69177093505857
833.5581756591797,423.4160293579101
837.4289855957031,417.6981918334961
823.6401947021484,404.9582565307617
834.5491333007812,408.6354507446289
832.3186614990234,404.4399505615234
837.6413818359375,410.7359375
847.0845581054688,411.6157165527344
824.0362976074218,351.4916015625
817.4585510253906,6.099959206581116
828.9971038818359,148.56127395629883
849.884619140625,311.8711944580078
806.5243988037109,15.487790584564207
821.9301818847656,22.88135156631469
810.0349029541015,25.008611583709715
829.1071929931641,12.344771909713744
842.8407836914063,16.541096496582032
830.0969055175781,28.91622543334961
846.1209411621094,28.978513717651367
822.2587890625,43.17291774749756
837.3118927001952,39.85579586029053
846.1593841552734,42.82286148071289
840.015249633789,50.15381965637207
851.6829833984375,45.74232730865479
828.2800201416015,47.33535099029541
832.5411743164062,52.425876426696775
854.3125152587891,56.02075347900391
828.9437713623047,58.0102237701416
840.6975219726562,59.01379470825195
821.9020111083984,63.97592391967773
847.2346466064453,61.48222007751465
829.2201873779296,64.16369667053222
834.7861206054687,67.72121047973633
825.2774200439453,74.74818496704101
848.990365600586,74.89439544677734
839.6924011230468,74.21566390991211
832.483950805664,77.74380722045898
840.8723052978515,83.20777702331543
821.1010375976563,208.7192794799805
841.7605926513671,90.88216705322266
849.8904815673828,91.4466007232666
831.3298309326171,100.58794631958008
844.0838256835938,99.3748390197754
838.8008972167969,105.42844314575196
849.9518035888672,101.65537490844726
